Type1, Node1, Type2, Node2, Edgetype, X1, X2
func, uniswapV3SwapCallback(int256,int256,bytes), operate, SLOAD, inner, 3, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x84
operate, SLOAD, operate, SSTORE, inner, 0x84, 0x84
operate, SSTORE, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, inner, 0x84, 3
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, CALL, 3, 4
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, func, swap(address,bool,int256,uint160,bytes), inner, 3, 5
func, swap(address,bool,int256,uint160,bytes), operate, SLOAD, inner, 5, 0x100012c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514
operate, SLOAD, operate, SLOAD, inner, 0x100012c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514, 0x100012c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514
operate, SLOAD, operate, SSTORE, inner, 0x100012c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514, 0x12c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514
operate, SSTORE, operate, SLOAD, inner, 0x12c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514, 0xae6f1e7619d5a17
operate, SLOAD, operate, SLOAD, inner, 0xae6f1e7619d5a17, 0x32e3fd4195109d356101052c88ae8d39e8dc
operate, SLOAD, operate, SLOAD, inner, 0x32e3fd4195109d356101052c88ae8d39e8dc, 0xe75f588d7f7fefffb977ef9fee733b9db2f87db5faf7fff7adfffd7df2ffb4fe
operate, SLOAD, operate, SLOAD, inner, 0xe75f588d7f7fefffb977ef9fee733b9db2f87db5faf7fff7adfffd7df2ffb4fe, 0x10000000000000bf8e62a6642e22f8bda9bd3ef04000fb3355829a86494183f
operate, SLOAD, operate, SLOAD, inner, 0x10000000000000bf8e62a6642e22f8bda9bd3ef04000fb3355829a86494183f, 0x181091fff56a99c013b7af031b4
operate, SLOAD, operate, SLOAD, inner, 0x181091fff56a99c013b7af031b4, 0x2e0a975dedfcdaa834c77603c
operate, SLOAD, operate, SSTORE, inner, 0x2e0a975dedfcdaa834c77603c, 0x17e28768977c9ce56b82e78d178
operate, SSTORE, operate, SLOAD, inner, 0x17e28768977c9ce56b82e78d178, 0x6a80c80073a000d222ada1d786be6f21a1
operate, SLOAD, operate, SSTORE, inner, 0x6a80c80073a000d222ada1d786be6f21a1, 0x3279803e1f6cbf7f896ff4b24f1701bc7085
operate, SSTORE, operate, SLOAD, inner, 0x3279803e1f6cbf7f896ff4b24f1701bc7085, 0x1000ab558000000000000000000c7aa7a9ef99913bec027e700002a2439f648
operate, SLOAD, operate, SSTORE, inner, 0x1000ab558000000000000000000c7aa7a9ef99913bec027e700002a2439f648, 0x1648962e70000000000000bf8e562bbc84335f2c6dd13c71d000f89111e3360
operate, SSTORE, operate, SLOAD, inner, 0x1648962e70000000000000bf8e562bbc84335f2c6dd13c71d000f89111e3360, 0xfffffffffffffffffffffad979c28e05000000000000000000000526863d71fb
operate, SLOAD, operate, SLOAD, inner, 0xfffffffffffffffffffffad979c28e05000000000000000000000526863d71fb, 0xe75f588d7f7fefffb977ef9fee733b9db2f87db5faf7fff7adfffd7df2ffb4fe
operate, SLOAD, operate, SLOAD, inner, 0xe75f588d7f7fefffb977ef9fee733b9db2f87db5faf7fff7adfffd7df2ffb4fe, 0x10000000000000bf8e62a6642e22f8bda9bd3ef04000fb3355829a86494183f
operate, SLOAD, operate, SLOAD, inner, 0x10000000000000bf8e62a6642e22f8bda9bd3ef04000fb3355829a86494183f, 0x12c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514
operate, SLOAD, operate, SSTORE, inner, 0x12c012c008303ef2e0000000000060e2529cf378e65f95189bdec8514, 0x12c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443
operate, SSTORE, operate, SLOAD, inner, 0x12c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443, 0xae6f1e7619d5a17
operate, SLOAD, operate, SSTORE, inner, 0xae6f1e7619d5a17, 0xae6ecc0db5fe81c
operate, SSTORE, operate, SSTORE, inner, 0xae6ecc0db5fe81c, 0x32e402ce084c73f72a65802f7157aa242e00
operate, SSTORE, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, inner, 0x32e402ce084c73f72a65802f7157aa242e00, 4
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, CALL, 4, 5
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, func, transfer(address,uint256), inner, 4, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708
operate, SLOAD, operate, SLOAD, inner, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708, 0x1c16bb9820
operate, SLOAD, operate, SLOAD, inner, 0x1c16bb9820, 0x1c16bb9820
operate, SLOAD, operate, SSTORE, inner, 0x1c16bb9820, 0x1c09da00a2
operate, SSTORE, operate, SLOAD, inner, 0x1c09da00a2, 0x0
operate, SLOAD, operate, SSTORE, inner, 0x0, 0xce1977e
operate, SSTORE, event, log, inner, 0xce1977e, LOG3
event, LOG3, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, innerEventToReturn, LOG3, 4
addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, RETURN, 5, 4
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, STATICCALL, 4, 5
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, func, balanceOf(address), inner, 4, 1
func, balanceOf(address), operate, SLOAD, inner, 1, 0x78cfbaae54a9a3d5344
operate, SLOAD, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, innerOperateToReturn, 0x78cfbaae54a9a3d5344, 4
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640, RETURN, 5, 4
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, CALL, 4, 5
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, func, uniswapV3SwapCallback(int256,int256,bytes), inner, 4, 3
func, uniswapV3SwapCallback(int256,int256,bytes), operate, SLOAD, inner, 3, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x84
operate, SLOAD, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, inner, 0x84, 5
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, CALL, 5, 6
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, func, transfer(address,uint256), inner, 5, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0x1d93dea5ad4f565ff
operate, SLOAD, operate, SLOAD, inner, 0x1d93dea5ad4f565ff, 0x1d93dea5ad4f565ff
operate, SLOAD, operate, SSTORE, inner, 0x1d93dea5ad4f565ff, 0xa65dd4d6cfe5ff
operate, SSTORE, operate, SLOAD, inner, 0xa65dd4d6cfe5ff, 0x78cfbaae54a9a3d5344
operate, SLOAD, operate, SSTORE, inner, 0x78cfbaae54a9a3d5344, 0x78ed44271d09862d344
operate, SSTORE, event, log, inner, 0x78ed44271d09862d344, LOG3
event, LOG3, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, innerEventToReturn, LOG3, 5
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, RETURN, 6, 5
addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, STATICCALL, 4, 5
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, func, balanceOf(address), inner, 4, 1
func, balanceOf(address), operate, SLOAD, inner, 1, 0x78ed44271d09862d344
operate, SLOAD, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, innerOperateToReturn, 0x78ed44271d09862d344, 4
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, RETURN, 5, 4
event, LOG3, operate, SLOAD, inner, LOG3, 0x12c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443
operate, SLOAD, operate, SSTORE, inner, 0x12c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443, 0x100012c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443
operate, SSTORE, addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, innerOperateToReturn, 0x100012c012c008303ef300000000000060e507d8707d0592c4f01e4bd3443, 4
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, RETURN, 4, 3
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, CALL, 3, 4
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, func, approve(address,uint256), inner, 3, 2
func, approve(address,uint256), operate, SLOAD, inner, 2, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708
operate, SLOAD, operate, SSTORE, inner, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708, 0xce1977e
operate, SSTORE, event, log, inner, 0xce1977e, LOG3
event, LOG3, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, innerEventToReturn, LOG3, 3
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, RETURN, 4, 3
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, CALL, 3, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, func, exchange(uint256,uint256,uint256,uint256), inner, 3, 4
func, exchange(uint256,uint256,uint256,uint256), operate, SLOAD, inner, 4, 0x3
operate, SLOAD, operate, SSTORE, inner, 0x3, 0x2
operate, SSTORE, operate, SLOAD, inner, 0x2, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x1a0e6d000000000000000000000abd8940e805
operate, SLOAD, operate, SLOAD, inner, 0x1a0e6d000000000000000000000abd8940e805, 0x95e3abc9277
operate, SLOAD, operate, SLOAD, inner, 0x95e3abc9277, 0x7eab71290
operate, SLOAD, operate, SLOAD, inner, 0x7eab71290, 0x124dd1a1920fe152a6d
operate, SLOAD, operate, SLOAD, inner, 0x124dd1a1920fe152a6d, 0xe8d4a5100000000002540be4000000000000000001
operate, SLOAD, operate, SSTORE, inner, 0xe8d4a5100000000002540be4000000000000000001, 0x7f798aa0e
operate, SSTORE, operate, SLOAD, inner, 0x7f798aa0e, 0x677ea21c42ae5de38700000000000006618cf190cdbaabd365
operate, SLOAD, operate, SLOAD, inner, 0x677ea21c42ae5de38700000000000006618cf190cdbaabd365, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x1986f4c719a222f7b7ac54
operate, SLOAD, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, inner, 0x1986f4c719a222f7b7ac54, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, get_y(uint256,uint256,uint256[3],uint256,uint256), inner, 4, 5
func, get_y(uint256,uint256,uint256[3],uint256,uint256), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 5, 4
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, RETURN, 5, 4
operate, SLOAD, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, inner, 0x2dc6c00000000001c9c3800001c6bf52634000, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, reduction_coefficient(uint256[3],uint256), inner, 4, 2
func, reduction_coefficient(uint256[3],uint256), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 2, 4
addr, 0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2, addr, 0x4585fe77225b41b697c938b018e2ac67ac5a20c0, RETURN, 5, 4
operate, SSTORE, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, inner, 0x94f13559b6d, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, CALL, 4, 5
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, func, transferFrom(address,address,uint256), inner, 4, 3
func, transferFrom(address,address,uint256), operate, SLOAD, inner, 3, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708
operate, SLOAD, operate, SLOAD, inner, 0xca06411bd7a7296d7dbdd0050dfc846e95febeb708, 0xce1977e
operate, SLOAD, operate, SLOAD, inner, 0xce1977e, 0xce1977e
operate, SLOAD, operate, SLOAD, inner, 0xce1977e, 0xce1977e
operate, SLOAD, operate, SSTORE, inner, 0xce1977e, 0x0
operate, SSTORE, operate, SLOAD, inner, 0x0, 0x7eab71290
operate, SLOAD, operate, SSTORE, inner, 0x7eab71290, 0x7f798aa0e
operate, SSTORE, operate, SLOAD, inner, 0x7f798aa0e, 0xce1977e
operate, SLOAD, operate, SSTORE, inner, 0xce1977e, 0x0
operate, SSTORE, event, log, inner, 0x0, LOG3
event, LOG3, addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, innerEventToReturn, LOG3, 4
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, RETURN, 5, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, CALL, 4, 5
addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, func, transfer(address,uint256), inner, 4, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0x807a96288a1a408dbc13de2b1d087d10356395d2
operate, SLOAD, operate, SLOAD, inner, 0x807a96288a1a408dbc13de2b1d087d10356395d2, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf
operate, SLOAD, addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, inner, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, 5
addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, DELEGATECALL, 5, 6
addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, func, transfer(address,uint256), inner, 5, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0xf0d160dec1749afaf5a831668093b1431f7c8527
operate, SLOAD, operate, SLOAD, inner, 0xf0d160dec1749afaf5a831668093b1431f7c8527, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x95e3abc9277
operate, SLOAD, operate, SLOAD, inner, 0x95e3abc9277, 0x95e3abc9277
operate, SLOAD, operate, SSTORE, inner, 0x95e3abc9277, 0x94f13559b6d
operate, SSTORE, operate, SLOAD, inner, 0x94f13559b6d, 0xe252a
operate, SLOAD, operate, SSTORE, inner, 0xe252a, 0xf27751c34
operate, SSTORE, event, log, inner, 0xf27751c34, LOG3
event, LOG3, addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, innerEventToReturn, LOG3, 5
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, RETURN, 6, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, RETURN, 5, 4
operate, SLOAD, operate, SLOAD, inner, 0x1d1a94a20000001bda703f0a0000000000000000361, 0x67826e94d106e9969c000000000000066229d3b2732f5e6091
operate, SLOAD, operate, SLOAD, inner, 0x67826e94d106e9969c000000000000066229d3b2732f5e6091, 0x677a8544ebbeb573c90000000000000662910c4cfe0d8b9f95
operate, SLOAD, operate, SLOAD, inner, 0x677a8544ebbeb573c90000000000000662910c4cfe0d8b9f95, 0x677ea21c42ae5de38700000000000006618cf190cdbaabd365
operate, SLOAD, operate, SLOAD, inner, 0x677ea21c42ae5de38700000000000006618cf190cdbaabd365, 0x5a148eb71d5ffb7c101
operate, SLOAD, operate, SLOAD, inner, 0x5a148eb71d5ffb7c101, 0xde9804826884bb9
operate, SLOAD, operate, SLOAD, inner, 0xde9804826884bb9, 0xde8c0a363a73730
operate, SLOAD, operate, SLOAD, inner, 0xde8c0a363a73730, 0x6494175b
operate, SLOAD, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, inner, 0x6494175b, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, wad_exp(int256), inner, 4, 1
func, wad_exp(int256), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 1, 4
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, RETURN, 5, 4
operate, SSTORE, operate, SSTORE, inner, 0x6780994d8319750b59000000000000066241be74ee7ac78d6b, 0x6494183f
operate, SSTORE, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, inner, 0x6494183f, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, newton_D(uint256,uint256,uint256[3],uint256), inner, 4, 4
func, newton_D(uint256,uint256,uint256[3],uint256), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 4, 4
addr, 0x2260fac5e5542a773aa44fbcfedf7c193bc2c599, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, RETURN, 5, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, get_p(uint256[3],uint256,uint256[2]), inner, 4, 3
func, get_p(uint256[3],uint256,uint256[2]), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 3, 4
addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, RETURN, 5, 4
operate, SSTORE, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, inner, 0x6758ac17d32b9d8ae9000000000000065f48e2e727da34f8de, 4
addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, STATICCALL, 4, 5
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, func, geometric_mean(uint256[3]), inner, 4, 1
func, geometric_mean(uint256[3]), addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerFuncToReturn, 1, 4
addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, RETURN, 5, 4
operate, SLOAD, operate, SSTORE, inner, 0x0, 0xde9810c950d16ac
operate, SSTORE, operate, SSTORE, inner, 0xde9810c950d16ac, 0x1986f62f87c54682676c5c
operate, SSTORE, operate, SSTORE, inner, 0x1986f62f87c54682676c5c, 0xde8c167c79a1a0b
operate, SSTORE, event, log, inner, 0xde8c167c79a1a0b, LOG2
event, LOG2, operate, SSTORE, inner, LOG2, 0x3
operate, SSTORE, addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, innerOperateToReturn, 0x3, 4
addr, 0xcbff3004a20dbfe2731543aa38599a526e0fd6ee, addr, 0x7f86bf177dd4f3494b841a37e810a34dd56c829b, RETURN, 4, 3
addr, 0xf9a001d5b2c7c5e45693b41fcf931b94e680cac4, addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, CALL, 3, 4
addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, func, transfer(address,uint256), inner, 3, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0x807a96288a1a408dbc13de2b1d087d10356395d2
operate, SLOAD, operate, SLOAD, inner, 0x807a96288a1a408dbc13de2b1d087d10356395d2, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf
operate, SLOAD, addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, inner, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, 4
addr, 0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48, addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, DELEGATECALL, 4, 5
addr, 0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf, func, transfer(address,uint256), inner, 4, 2
func, transfer(address,uint256), operate, SLOAD, inner, 2, 0xf0d160dec1749afaf5a831668093b1431f7c8527
operate, SLOAD, operate, SLOAD, inner, 0xf0d160dec1749afaf5a831668093b1431f7c8527, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0x0
operate, SLOAD, operate, SLOAD, inner, 0x0, 0xf27751c34
operate, SLOAD, operate, SLOAD, inner, 0xf27751c34, 0xf27751c34
